"program","target_header","stage_name","data_element_name","source_value","dhis2_value","transform","notes","org_unit","source_concept_name","source_concept_uuid"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","Topical","Topical","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","vaginal route","vaginal route","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication frequency","Medication Administration record","Medication frequency","AC","AC","","","","Medication frequency","d9390247-9b6c-4065-bda7-5a63572b93a9"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication frequency","Medication Administration record","Medication frequency","HS","HS","","","","Medication frequency","d9390247-9b6c-4065-bda7-5a63572b93a9"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication frequency","Medication Administration record","Medication frequency","PC","PC","","","","Medication frequency","d9390247-9b6c-4065-bda7-5a63572b93a9"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication frequency","Medication Administration record","Medication frequency","Prn","Prn","","","","Medication frequency","d9390247-9b6c-4065-bda7-5a63572b93a9"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication frequency","Medication Administration record","Medication frequency","QH","QH","","","","Medication frequency","d9390247-9b6c-4065-bda7-5a63572b93a9"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication frequency","Medication Administration record","Medication frequency","QOD","QOD","","","","Medication frequency","d9390247-9b6c-4065-bda7-5a63572b93a9"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication frequency","Medication Administration record","Medication frequency","Stat","Stat","","","","Medication frequency","d9390247-9b6c-4065-bda7-5a63572b93a9"
"Maternal Inpatient Data/aLoraiFNkng","MGSO4 follow up :: If convulsion Re occur/15min dose mgso4","MGSO4 follow up","If convulsion Re occur/15min dose mgso4","2g","2g","","","","If convulsion Re occur/15min dose","bef35017-8384-4ac2-9bde-de78539ea758"
"Maternal Inpatient Data/aLoraiFNkng","MGSO4 follow up :: Maintenance Post delivery dose mgso4","MGSO4 follow up","Maintenance Post delivery dose mgso4","1st","1st","","","","Maintenance Post delivery dose","dbea4ef6-8632-40b2-b5af-389188d1d257"
"Maternal Inpatient Data/aLoraiFNkng","MGSO4 follow up :: Maintenance Post delivery dose mgso4","MGSO4 follow up","Maintenance Post delivery dose mgso4","2nd","2nd","","","","Maintenance Post delivery dose","dbea4ef6-8632-40b2-b5af-389188d1d257"
"Maternal Inpatient Data/aLoraiFNkng","MGSO4 follow up :: Maintenance Post delivery dose mgso4","MGSO4 follow up","Maintenance Post delivery dose mgso4","3rd","3rd","","","","Maintenance Post delivery dose","dbea4ef6-8632-40b2-b5af-389188d1d257"
"Maternal Inpatient Data/aLoraiFNkng","MGSO4 follow up :: Maintenance Post delivery dose mgso4","MGSO4 follow up","Maintenance Post delivery dose mgso4","4th","4th","","","","Maintenance Post delivery dose","dbea4ef6-8632-40b2-b5af-389188d1d257"
"Maternal Inpatient Data/aLoraiFNkng","MGSO4 follow up :: Maintenance Post delivery dose mgso4","MGSO4 follow up","Maintenance Post delivery dose mgso4","5th","5th","","","","Maintenance Post delivery dose","dbea4ef6-8632-40b2-b5af-389188d1d257"
"Maternal Inpatient Data/aLoraiFNkng","MGSO4 follow up :: Maintenance Post delivery dose mgso4","MGSO4 follow up","Maintenance Post delivery dose mgso4","6th","6th","","","","Maintenance Post delivery dose","dbea4ef6-8632-40b2-b5af-389188d1d257"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Breastfeeding PM","Pain Management","Breastfeeding PM","No","No","","","","Breastfeeding","159f3ee0-7201-4bd6-a54c-710554508b92"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Breastfeeding PM","Pain Management","Breastfeeding PM","Yes","Yes","","","","Breastfeeding","159f3ee0-7201-4bd6-a54c-710554508b92"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Catheterized PM","Pain Management","Catheterized PM","No","No","","","","Catheterized","220c387b-95fc-403c-8b19-655dc395340c"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Catheterized PM","Pain Management","Catheterized PM","Yes","Yes","","","","Catheterized","220c387b-95fc-403c-8b19-655dc395340c"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Foul smelling discharge PM","Pain Management","Foul smelling discharge PM","No","No","","","","Foul smelling discharge","672f01e4-7393-45dc-ad7b-a62fa0508774"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Foul smelling discharge PM","Pain Management","Foul smelling discharge PM","Yes","Yes","","","","Foul smelling discharge","672f01e4-7393-45dc-ad7b-a62fa0508774"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Modified pain score PM","Pain Management","Modified pain score PM","Mild: 1-3","Mild: 1-3","","","","Modified pain score","f3f73488-227c-4f81-960a-33a9903d2206"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Modified pain score PM","Pain Management","Modified pain score PM","Moderate: 4-6","Moderate: 4-6","","","","Modified pain score","f3f73488-227c-4f81-960a-33a9903d2206"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Modified pain score PM","Pain Management","Modified pain score PM","Severe: 7-10","Severe: 7-10","","","","Modified pain score","f3f73488-227c-4f81-960a-33a9903d2206"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Pain managed with PM","Pain Management","Pain managed with PM","Diclo Q 12 Hrs.","Diclo Q 12 Hrs.","","","","Pain managed with","17f708e6-ab97-4552-a336-1bb60d15e2fc"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Pain managed with PM","Pain Management","Pain managed with PM","Morphine Q Hrs.","Morphine Q Hrs.","","","","Pain managed with","17f708e6-ab97-4552-a336-1bb60d15e2fc"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Pain managed with PM","Pain Management","Pain managed with PM","Paracetamol","Paracetamol","","","","Pain managed with","17f708e6-ab97-4552-a336-1bb60d15e2fc"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Pain managed with PM","Pain Management","Pain managed with PM","Pethidine","Pethidine","","","","Pain managed with","17f708e6-ab97-4552-a336-1bb60d15e2fc"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Pain managed with PM","Pain Management","Pain managed with PM","Tramadol Q Hrs.","Tramadol Q Hrs.","","","","Pain managed with","17f708e6-ab97-4552-a336-1bb60d15e2fc"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Uterine conted PM","Pain Management","Uterine conted PM","No","No","","","","Uterine conted","75523825-aa91-4658-ae9d-effe97e95b5e"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Uterine conted PM","Pain Management","Uterine conted PM","Yes","Yes","","","","Uterine conted","75523825-aa91-4658-ae9d-effe97e95b5e"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Vaginal bleeding PM","Pain Management","Vaginal bleeding PM","No","No","","","","Vaginal bleeding","07ab2df6-e236-47eb-9029-2ff6f296d11a"
"Maternal Inpatient Data/aLoraiFNkng","Pain Management :: Vaginal bleeding PM","Pain Management","Vaginal bleeding PM","Yes","Yes","","","","Vaginal bleeding","07ab2df6-e236-47eb-9029-2ff6f296d11a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: CVA tenderness","Physical Examination","CVA tenderness","No","No","","","","CVA tenderness","97070b11-2f27-4930-9b6d-9acef243631d"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: CVA tenderness","Physical Examination","CVA tenderness","Yes","Yes","","","","CVA tenderness","97070b11-2f27-4930-9b6d-9acef243631d"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Lie","Physical Examination","Lie","Longitudinal","Longitudinal","","","","Lie","487465ca-c97f-4207-9f59-e8440719b57e"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Lie","Physical Examination","Lie","Oblique","Oblique","","","","Lie","487465ca-c97f-4207-9f59-e8440719b57e"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Lie","Physical Examination","Lie","Transverse","Transverse","","","","Lie","487465ca-c97f-4207-9f59-e8440719b57e"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Meconium","Physical Examination","Meconium","Grade 1 MSAF","Grade 1 MSAF","","","","Meconium","5dd37401-1fd7-4ab4-a3b2-546dec5ec8a9"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Meconium","Physical Examination","Meconium","Grade 2 MSAF","Grade 2 MSAF","","","","Meconium","5dd37401-1fd7-4ab4-a3b2-546dec5ec8a9"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Meconium","Physical Examination","Meconium","Grade 3 MSAF","Grade 3 MSAF","","","","Meconium","5dd37401-1fd7-4ab4-a3b2-546dec5ec8a9"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Membrane Status","Physical Examination","Membrane Status","I","I","","","","Membrane Status","50d3bc88-ec20-4b95-aacc-7ddc0b9e6a8c"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Membrane Status","Physical Examination","Membrane Status","R","R","","","","Membrane Status","50d3bc88-ec20-4b95-aacc-7ddc0b9e6a8c"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Brow","Brow","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Cephalic","Cephalic","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Complete breech","Complete breech","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Compound","Compound","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Cord","Cord","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Face","Face","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Footling breech","Footling breech","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Frank breech","Frank breech","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Shoulder","Shoulder","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Presentation","Physical Examination","Presentation","Transverse lie","Transverse lie","","","","Presentation","904225eb-43d9-4c60-9d86-61fab2d79ef7"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Raptured","Physical Examination","Raptured","Bloody","Bloody","","","","Raptured","aacd5ee3-2d54-4b85-b97e-416a1f92aea4"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Raptured","Physical Examination","Raptured","Clear amniotic fluid","Clear amniotic fluid","","","","Raptured","aacd5ee3-2d54-4b85-b97e-416a1f92aea4"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Raptured","Physical Examination","Raptured","Dry","Dry","","","","Raptured","aacd5ee3-2d54-4b85-b97e-416a1f92aea4"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Raptured","Physical Examination","Raptured","Meconium","Meconium","","","","Raptured","aacd5ee3-2d54-4b85-b97e-416a1f92aea4"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin","Physical Examination","Twin","No","No","","","","Twin?","ecdce746-1680-42ec-9c08-8806420530ca"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin","Physical Examination","Twin","Yes","Yes","","","","Twin?","ecdce746-1680-42ec-9c08-8806420530ca"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Brow","Brow","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Cephalic","Cephalic","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Complete breech","Complete breech","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Compound","Compound","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Cord","Cord","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Face","Face","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Footling breech","Footling breech","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Frank breech","Frank breech","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Shoulder","Shoulder","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin A Presentation","Physical Examination","Twin A Presentation","Transverse lie","Transverse lie","","","","Twin A Presentation","05d3d928-2a03-4cfa-9e45-9954ee60fe3a"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Brow","Brow","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Cephalic","Cephalic","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Complete breech","Complete breech","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Compound","Compound","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Cord","Cord","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Face","Face","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Footling breech","Footling breech","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Frank breech","Frank breech","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Shoulder","Shoulder","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Twin B Presentation","Physical Examination","Twin B Presentation","Transverse lie","Transverse lie","","","","Twin B Presentation","7af5134e-6f63-4684-9150-747d6f47311b"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Uterine Contractions in 10 min","Physical Examination","Uterine Contractions in 10 min","No","No","","","","Uterine Contractions in 10 min","e11587e8-8436-4e95-848f-8c3bd3f55c71"
"Maternal Inpatient Data/aLoraiFNkng","Physical Examination :: Uterine Contractions in 10 min","Physical Examination","Uterine Contractions in 10 min","Yes","Yes","","","","Uterine Contractions in 10 min","e11587e8-8436-4e95-848f-8c3bd3f55c71"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Baby Breastfeeding pp","Postpartum care","Baby Breastfeeding pp","No","No","","","","Baby Breastfeeding","294d44c1-e511-4939-86d2-a942b29359ad"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Baby Breastfeeding pp","Postpartum care","Baby Breastfeeding pp","Yes","Yes","","","","Baby Breastfeeding","294d44c1-e511-4939-86d2-a942b29359ad"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Baby Breathing Well pp","Postpartum care","Baby Breathing Well pp","No","No","","","","Baby Breathing Well","7dcba60e-1115-43f1-b258-b759e0ae82fa"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Baby Breathing Well pp","Postpartum care","Baby Breathing Well pp","Yes","Yes","","","","Baby Breathing Well","7dcba60e-1115-43f1-b258-b759e0ae82fa"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Breast Exam pp","Postpartum care","Breast Exam pp","No","No","","","","Breast Exam","da4ff19a-b293-45d8-8e6e-e0067126edb4"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Breast Exam pp","Postpartum care","Breast Exam pp","Yes","Yes","","","","Breast Exam","da4ff19a-b293-45d8-8e6e-e0067126edb4"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Dribbling / Leaking Urine pp","Postpartum care","Dribbling / Leaking Urine pp","No","No","","","","Dribbling / Leaking Urine","d6cb534a-1ad4-4e28-83e0-e5ca2745f9bd"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Dribbling / Leaking Urine pp","Postpartum care","Dribbling / Leaking Urine pp","Yes","Yes","","","","Dribbling / Leaking Urine","d6cb534a-1ad4-4e28-83e0-e5ca2745f9bd"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Feeding Option pp","Postpartum care","Feeding Option pp","EBF – Exclusive Breastfeeding","EBF – Exclusive Breastfeeding","","","","Feeding Option","8da97853-ab10-4249-8aab-348951a116a6"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Feeding Option pp","Postpartum care","Feeding Option pp","ERF - Exclusive Replacement Feeding","ERF - Exclusive Replacement Feeding","","","","Feeding Option","8da97853-ab10-4249-8aab-348951a116a6"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Feeding Option pp","Postpartum care","Feeding Option pp","Mixed","Mixed","","","","Feeding Option","8da97853-ab10-4249-8aab-348951a116a6"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: FP Counseling and Method Provided pp","Postpartum care","FP Counseling and Method Provided pp","Condom","Condom","","","","FP Counseling and Method Provided","1d6cff0f-beb6-4d5e-bfbb-c0f9e27efd36"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: FP Counseling and Method Provided pp","Postpartum care","FP Counseling and Method Provided pp","Counseled only","Counseled only","","","","FP Counseling and Method Provided","1d6cff0f-beb6-4d5e-bfbb-c0f9e27efd36"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: FP Counseling and Method Provided pp","Postpartum care","FP Counseling and Method Provided pp","Implants","Implants","","","","FP Counseling and Method Provided","1d6cff0f-beb6-4d5e-bfbb-c0f9e27efd36"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: FP Counseling and Method Provided pp","Postpartum care","FP Counseling and Method Provided pp","Injectables","Injectables","","","","FP Counseling and Method Provided","1d6cff0f-beb6-4d5e-bfbb-c0f9e27efd36"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: FP Counseling and Method Provided pp","Postpartum care","FP Counseling and Method Provided pp","None","None","","","","FP Counseling and Method Provided","1d6cff0f-beb6-4d5e-bfbb-c0f9e27efd36"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: FP Counseling and Method Provided pp","Postpartum care","FP Counseling and Method Provided pp","Pills","Pills","","","","FP Counseling and Method Provided","1d6cff0f-beb6-4d5e-bfbb-c0f9e27efd36"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: HIV Test Result pp","Postpartum care","HIV Test Result pp","Negative","Negative","","","","HIV Test Result","4f05dff7-ae5b-4884-a999-694e7309e69b"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: HIV Test Result pp","Postpartum care","HIV Test Result pp","Positive","Positive","","","","HIV Test Result","4f05dff7-ae5b-4884-a999-694e7309e69b"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: HIV Test Result pp","Postpartum care","HIV Test Result pp","Unknown","Unknown","","","","HIV Test Result","4f05dff7-ae5b-4884-a999-694e7309e69b"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: IFA Supplement Given pp","Postpartum care","IFA Supplement Given pp","No","No","","","","IFA Supplement Given","1a2adb78-7d7f-48c7-9ad1-fc3cb504393e"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: IFA Supplement Given pp","Postpartum care","IFA Supplement Given pp","Yes","Yes","","","","IFA Supplement Given","1a2adb78-7d7f-48c7-9ad1-fc3cb504393e"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Immunization (BCG) pp","Postpartum care","Immunization (BCG) pp","No","No","","","","Immunization (BCG)","6ecaa665-7db7-4dc3-8a1c-22c868d14eb1"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Immunization (BCG) pp","Postpartum care","Immunization (BCG) pp","Yes","Yes","","","","Immunization (BCG)","6ecaa665-7db7-4dc3-8a1c-22c868d14eb1"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Newborn Referred to Chronic HIV Infant Care pp","Postpartum care","Newborn Referred to Chronic HIV Infant Care pp","No","No","","","","Newborn Referred to Chronic HIV Infant Care","4f360be8-6ccf-4d1c-aa66-c7da5bb5d1d0"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Newborn Referred to Chronic HIV Infant Care pp","Postpartum care","Newborn Referred to Chronic HIV Infant Care pp","Yes","Yes","","","","Newborn Referred to Chronic HIV Infant Care","4f360be8-6ccf-4d1c-aa66-c7da5bb5d1d0"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Uterus Contracted / Look for PPH pp","Postpartum care","Uterus Contracted / Look for PPH pp","Contracted","Contracted","","","","Uterus Contracted / Look for PPH","afd9d0c8-5e05-4aff-8ee8-eff1261e7704"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Uterus Contracted / Look for PPH pp","Postpartum care","Uterus Contracted / Look for PPH pp","Not Contracted","Not Contracted","","","","Uterus Contracted / Look for PPH","afd9d0c8-5e05-4aff-8ee8-eff1261e7704"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Uterus Contracted / Look for PPH pp","Postpartum care","Uterus Contracted / Look for PPH pp","PPH Suspected","PPH Suspected","","","","Uterus Contracted / Look for PPH","afd9d0c8-5e05-4aff-8ee8-eff1261e7704"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Vaginal Discharge (After 4 wks of delivery) pp","Postpartum care","Vaginal Discharge (After 4 wks of delivery) pp","No","No","","","","Vaginal Discharge (After 4 wks of delivery)","fab7695c-c86d-4b53-a1ed-d4fcfce973fc"
"Maternal Inpatient Data/aLoraiFNkng","Postpartum care :: Vaginal Discharge (After 4 wks of delivery) pp","Postpartum care","Vaginal Discharge (After 4 wks of delivery) pp","Yes","Yes","","","","Vaginal Discharge (After 4 wks of delivery)","fab7695c-c86d-4b53-a1ed-d4fcfce973fc"
"Maternal Inpatient Data/aLoraiFNkng","PROM chart :: Foul smelling discharge PROM","PROM chart","Foul smelling discharge PROM","No","No","","","","Foul smelling discharge","fbf3777d-8e56-403d-a561-136d0dadf251"
"Maternal Inpatient Data/aLoraiFNkng","PROM chart :: Foul smelling discharge PROM","PROM chart","Foul smelling discharge PROM","Yes","Yes","","","","Foul smelling discharge","fbf3777d-8e56-403d-a561-136d0dadf251"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Adherent Clot","Stillbirth Evaluation","Adherent Clot","No","No","","","","Adherent Clot?","d8293f1d-5f0d-4c26-94d0-8b13d1c9d4ef"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Adherent Clot","Stillbirth Evaluation","Adherent Clot","Yes","Yes","","","","Adherent Clot?","d8293f1d-5f0d-4c26-94d0-8b13d1c9d4ef"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Cord Around Body","Stillbirth Evaluation","Cord Around Body","No","No","","","","Cord Around Body?","73441164-25fd-4cad-8068-0d9c767b6ba6"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Cord Around Body","Stillbirth Evaluation","Cord Around Body","Yes","Yes","","","","Cord Around Body?","73441164-25fd-4cad-8068-0d9c767b6ba6"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: cord insertion central","Stillbirth Evaluation","cord insertion central","No","No","","","","Cord insertion central?","0a4d3df7-3a3a-4091-ab28-77c9c580de33"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: cord insertion central","Stillbirth Evaluation","cord insertion central","Yes","Yes","","","","Cord insertion central?","0a4d3df7-3a3a-4091-ab28-77c9c580de33"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Knots Present","Stillbirth Evaluation","Knots Present","No","No","","","","Knots Present?","f202da79-5f53-4927-bc9c-d59a47a7b490"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Knots Present","Stillbirth Evaluation","Knots Present","Yes","Yes","","","","Knots Present?","f202da79-5f53-4927-bc9c-d59a47a7b490"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Placenta Complete","Stillbirth Evaluation","Placenta Complete","No","No","","","","Placenta Complete?","a332f693-3f2c-4236-9d68-4e3a336b883f"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Placenta Complete","Stillbirth Evaluation","Placenta Complete","Yes","Yes","","","","Placenta Complete?","a332f693-3f2c-4236-9d68-4e3a336b883f"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Placenta Shape","Stillbirth Evaluation","Placenta Shape","Bilobed","Bilobed","","","","Placenta Shape","ccd54cac-3c29-41ca-b3a4-28172f6ed3de"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Placenta Shape","Stillbirth Evaluation","Placenta Shape","Discoid","Discoid","","","","Placenta Shape","ccd54cac-3c29-41ca-b3a4-28172f6ed3de"
"Maternal Inpatient Data/aLoraiFNkng","Stillbirth Evaluation :: Placenta Shape","Stillbirth Evaluation","Placenta Shape","Oval","Oval","","","","Placenta Shape","ccd54cac-3c29-41ca-b3a4-28172f6ed3de"
